it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,imgUrl,heading,description,Registration Year,Insurance_Type,Fuel,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year_of_manufacture,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Mileage,Engine_spec,Power,Torque,wheel_dimension,seater,City
0,Diesel,Sedan,"90,000",Automatic,3,3rd Owner,BMW,BMW 3 Series,2013,242,320d Luxury Line,₹ 11 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2013,Third Party insurance,Diesel,5 Seats,"90,000 Kms",Third Owner,1995 cc,Automatic,2013,,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player,18.88 kmpl,1995 CC,184bhp,380Nm,17,5,Jaipur
0,Diesel,Sedan,"1,50,000",Manual,3,3rd Owner,Skoda,Skoda Laura,2009,3070,1.9 TDI MT Ambiente,₹ 2.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2009,Third Party insurance,Diesel,5 Seats,"1,50,000 Kms",RJ01,Third Owner,1896 cc,Manual,2009.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player,17 kmpl,1896 CC,105PS ,250Nm ,15,5,Jaipur
0,Petrol,Hatchback,"70,000",Manual,2,2nd Owner,Maruti,Maruti Baleno,2020,6779,Zeta,₹ 6.80 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2020,Third Party insurance,Petrol,5 Seats,"70,000 Kms",Second Owner,1197 cc,Manual,2020,,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio,21.01 kmpl,1197 CC,81.80bhp,113Nm,R16,5,Jaipur
0,Petrol,Hatchback,"70,000",Manual,2,2nd Owner,Maruti,Maruti Baleno,2020,6779,Zeta,₹ 6.80 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2020,Third Party insurance,Petrol,5 Seats,"70,000 Kms",Second Owner,1197 cc,Manual,2020,,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio,21.01 kmpl,1197 CC,81.80bhp,113Nm,R16,5,Jaipur
0,Diesel,Sedan,"90,000",Manual,2,2nd Owner,Honda,Honda City,2014,1286,i DTEC V,₹ 5.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2014,Third Party insurance,Diesel,5 Seats,"90,000 Kms",Second Owner,1498 cc,Manual,2014,,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player,26 kmpl,1498 CC,98.6bhp,200Nm,15,5,Jaipur
0,Petrol,Sedan,"1,00,000",Manual,2,2nd Owner,Honda,Honda New Accord,2006,1146,VTi-L MT,₹ 2.70 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2006,Third Party insurance,Petrol,5 Seats,"1,00,000 Kms",TN07,Second Owner,2354 cc,Manual,2006.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player,11.9 kmpl,2354 CC,144 ,20 ,15,5,Jaipur
0,Petrol,SUV,"80,000",Automatic,2,2nd Owner,Honda,Honda CR-V,2013,1328,2.4L 4WD AT,₹ 10.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2013,Third Party insurance,Petrol,5 Seats,"80,000 Kms",RJ14,Second Owner,2354 cc,Automatic,2013.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Fog Lights Front,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player,11.1 kmpl,2354 CC,158.8bhp,218Nm,17,5,Jaipur
0,Diesel,SUV,"1,50,000",Automatic,1,1st Owner,Audi,Audi Q7,2017,133,45 TDI Quattro Premium Plus,₹ 36 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2017,Third Party insurance,Diesel,7 Seats,"1,50,000 Kms",First Owner,2967 cc,Automatic,2017,,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player,14.75 kmpl,2967 CC,245bhp,600Nm,19,7,Jaipur
0,Diesel,Sedan,"90,000",Manual,3,3rd Owner,Hyundai,Hyundai Verna,2016,1843,1.6 CRDi S,₹ 6.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2016,Third Party insurance,Diesel,5 Seats,"90,000 Kms",RJ01,Third Owner,1582 cc,Manual,2016.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player,23.9 kmpl,1582 CC,126.2bhp,259.9Nm,5,,Jaipur
0,Diesel,SUV,"60,091",Automatic,1,1st Owner,Audi,Audi Q5,2013,104,2.0 TDI,₹ 17.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2013,Third Party insurance,Diesel,5 Seats,"60,091 Kms",RJ14,First Owner,1968 cc,Automatic,2013.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player,14.16 kmpl,1968 CC,174.3bhp,380Nm,17,5,Jaipur
0,Diesel,SUV,"1,70,000",Manual,1,1st Owner,Toyota,Toyota Fortuner,2012,2253,4x4 MT,₹ 13.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2012,Comprehensive,Diesel,7 Seats,"1,70,000 Kms",RJ14,First Owner,2982 cc,Manual,2012.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player,12.55 kmpl,2982 CC,168.5bhp,343Nm,17,7,Jaipur
0,Petrol,Hatchback,"42,000",Manual,2,2nd Owner,Maruti,Maruti Alto 800,2016,3925,VXI,₹ 2.65 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2016,Third Party insurance,Petrol,5 Seats,"42,000 Kms",RJ42,Second Owner,796 cc,Manual,2016.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Child Safety Locks,Cd Player,24.7 kmpl,796 CC,47.3bhp,69Nm,5,,Jaipur
0,Petrol,SUV,"37,724",Manual,1,1st Owner,Renault,Renault Kiger,2022,8363,RXT DT,₹ 6.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2022,Third Party,Petrol,5 Seats,"37,724 Kms",RJ16,First Owner,999 cc,Manual,2022.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio,19.17 kmpl,999 CC,71.01bhp,96Nm,5,,Jaipur
0,Diesel,Hatchback,"1,20,000",Manual,1,1st Owner,Ford,Ford Figo,2011,1032,Diesel EXI,₹ 1 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2011,Third Party insurance,Diesel,5 Seats,"1,20,000 Kms",RJ14,First Owner,1399 cc,Manual,2011.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Centeral Locking,Power Door Locks,,20 kmpl,1399 CC,68bhp,160Nm,5,,Jaipur
0,Diesel,MUV,"1,00,227",Manual,1,1st Owner,Maruti,Maruti Ertiga,2014,4051,ZDI,₹ 6.34 Lakh,₹ 6.60 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2014,Third Party,Diesel,7 Seats,"1,00,227 Kms",RJ14,First Owner,1248 cc,Manual,2014.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player,20.77 kmpl,1248 CC,88.8bhp,200Nm,15,7,Jaipur
0,Petrol,Sedan,"94,112",Manual,1,1st Owner,Hyundai,Hyundai Xcent,2017,5783,1.2 VTVT E Plus,₹ 4.58 Lakh,₹ 4.81 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2017,Comprehensive,Petrol,5 Seats,"94,112 Kms",RJ14,First Owner,1197 cc,Manual,2017.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player,20.14 kmpl,1197 CC,81.86bhp,113.75nm,5,,Jaipur
0,Petrol,SUV,"23,848",Manual,1,1st Owner,Toyota,Toyota Urban cruiser,2021,7970,High,₹ 9.40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2021,Third Party,Petrol,5 Seats,"23,848 Kms",RJ02,First Owner,1462 cc,Manual,2021.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio,17.03 kmpl,1462 CC,103.26bhp,138nm,16,5,Jaipur
0,Petrol,Hatchback,"43,349",Manual,3,3rd Owner,Maruti,Maruti Wagon R,2015,4310,VXI BS IV,₹ 3.27 Lakh,₹ 3.93 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2015,Third Party insurance,Petrol,5 Seats,"43,349 Kms",RJ14,Third Owner,998 cc,Manual,2015.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,Cd Player,20.51 kmpl,998 CC,67.04bhp,90Nm,5,,Jaipur
0,Diesel,MUV,"64,394",Manual,3,3rd Owner,Maruti,Maruti Ertiga,2012,4051,ZDI,₹ 4.59 Lakh,₹ 4.68 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2012,Third Party,Diesel,7 Seats,"64,394 Kms",RJ14,Third Owner,1248 cc,Manual,2012.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player,20.77 kmpl,1248 CC,88.8bhp,200Nm,15,7,Jaipur
0,Petrol,SUV,"17,353",Manual,1,1st Owner,Kia,Kia Seltos,2021,8425,HTK Plus iMT,₹ 13.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2021,Comprehensive,Petrol,5 Seats,"17,353 Kms",RJ19,First Owner,1497 cc,Manual,2021.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio,16.8 kmpl,1497 CC,113.43bhp,144nm,16,5,Jaipur
0,Petrol,Hatchback,"30,000",Manual,2,2nd Owner,Maruti,Maruti Wagon R,2009,4339,LXI Minor,₹ 1.60 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2009,Third Party insurance,Petrol,5 Seats,"30,000 Kms",RJ14,Second Owner,1061 cc,Manual,2009.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Child Safety Locks,,18.9 kmpl,1061 CC,67bhp,84Nm,13,5,Jaipur
0,Petrol,Hatchback,"80,000",Manual,3,3rd Owner,Hyundai,Hyundai Santro Xing,2006,1720,XO,₹ 1.05 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2006,Third Party insurance,Petrol,5 Seats,"80,000 Kms",Third Owner,1086 cc,Manual,2006,,Power Steering,Power Windows Front,Air Conditioner,Heater,,,,,,17 kmpl,1086 CC,13,5,,,Jaipur
0,Diesel,Hatchback,"70,000",Manual,1,1st Owner,Maruti,Maruti Ignis,2016,5557,1.3 Sigma,₹ 2.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2016,Third Party insurance,Diesel,5 Seats,"70,000 Kms",First Owner,1248 cc,Manual,2016,,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Rear,Anti Lock Braking System,Centeral Locking,,26.8 kmpl,1248 CC,74bhp,190Nm,5,,Jaipur
0,Petrol,Hatchback,"10,000",Manual,1,1st Owner,Renault,Renault KWID,2021,7429,RXT,₹ 4.45 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2021,Third Party insurance,Petrol,5 Seats,"10,000 Kms",RJ22,First Owner,799 cc,Manual,2021.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio,22.3 kmpl,799 CC,53.26bhp,72Nm,5,,Jaipur
0,Diesel,SUV,"49,017",Manual,1,1st Owner,Kia,Kia Seltos,2020,7118,HTX Plus Diesel,₹ 15.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2020,Comprehensive,Diesel,5 Seats,"49,017 Kms",RJ45,First Owner,1493 cc,Manual,2020.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio,20.8 kmpl,1493 CC,113.43bhp,250nm,17,5,Jaipur
0,Diesel,SUV,"1,20,000",Manual,1,1st Owner,Hyundai,Hyundai Creta,2015,1450,1.4 CRDi S,₹ 7 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2015,Third Party insurance,Diesel,5 Seats,"1,20,000 Kms",RJ14,First Owner,1396 cc,Manual,2015.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player,21.38 kmpl,1396 CC,88.7bhp,219.7Nm,5,,Jaipur
0,Petrol,SUV,"80,000",Manual,1,1st Owner,Kia,Kia Seltos,2019,9107,GTX,₹ 13 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2019,Third Party insurance,Petrol,5 Seats,"80,000 Kms",RJ45,First Owner,1353 cc,Manual,2019.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio,16.8 kmpl,1353 CC,113.43bhp,144nm,R17,5,Jaipur
0,Petrol,Hatchback,"50,000",Manual,1,1st Owner,Maruti,Maruti Wagon R,2018,4310,VXI BS IV,₹ 3.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2018,Third Party insurance,Petrol,5 Seats,"50,000 Kms",RJ14,First Owner,998 cc,Manual,2018.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,Cd Player,20.51 kmpl,998 CC,67.04bhp,90Nm,5,,Jaipur
0,Petrol,Hatchback,"40,000",Automatic,1,1st Owner,Maruti,Maruti Wagon R,2016,4319,AMT VXI,₹ 3.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2016,Third Party insurance,Petrol,5 Seats,"40,000 Kms",First Owner,998 cc,Automatic,2016,,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,Cd Player,20.51 kmpl,998 CC,67bhp,90Nm,5,,Jaipur
0,Petrol,Hatchback,"60,000",Manual,1,1st Owner,Renault,Renault KWID,2021,7429,RXT,₹ 4.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2021,Third Party insurance,Petrol,5 Seats,"60,000 Kms",RJ45,First Owner,799 cc,Manual,2021.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio,22.3 kmpl,799 CC,53.26bhp,72Nm,5,,Jaipur
0,Diesel,Hatchback,"70,000",Manual,2,2nd Owner,Maruti,Maruti Swift,2014,4176,LDI Optional,₹ 4.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2014,Third Party insurance,Diesel,5 Seats,"70,000 Kms",RJ14,Second Owner,1248 cc,Manual,2014.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,,25.2 kmpl,1248 CC,74bhp,190Nm,5,,Jaipur
0,Diesel,SUV,"87,000",Manual,1,1st Owner,Hyundai,Hyundai Venue,2019,7684,SX Diesel,₹ 9.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2019,Comprehensive,Diesel,5 Seats,"87,000 Kms",RJ11,First Owner,1493 cc,Manual,2019.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio,23.7 kmpl,1493 CC,98.6bhp,240.26nm,5,,Jaipur
0,Diesel,Sedan,"96,330",Automatic,1,1st Owner,BMW,BMW 5 Series,2017,5871,520d Luxury Line,₹ 29.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2017,Comprehensive,Diesel,5 Seats,"96,330 Kms",RJ44,First Owner,1995 cc,Automatic,2017.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player,18.12 kmpl,1995 CC,190bhp,400Nm,18,5,Jaipur
0,Diesel,Hatchback,"81,040",Manual,2,2nd Owner,Maruti,Maruti Swift,2015,4164,VDI BSIV,₹ 4.46 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2015,Third Party,Diesel,5 Seats,"81,040 Kms",RJ45,Second Owner,1248 cc,Manual,2015.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player,25.2 kmpl,1248 CC,74bhp,190Nm,5,,Jaipur
0,Petrol,Hatchback,"1,12,625",Automatic,1,1st Owner,Volkswagen,Volkswagen Polo,2018,1941,GT TSI,₹ 6.72 Lakh,₹ 7.47 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2018,Third Party,Petrol,5 Seats,"1,12,625 Kms",RJ01,First Owner,1197 cc,Automatic,2018.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player,17.21 kmpl,1197 CC,103.5bhp,175Nm,16,5,Jaipur
0,Petrol,Hatchback,"58,374",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2018,6294,1.2 Kappa Sportz Dual Tone,₹ 5 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2018,Comprehensive,Petrol,5 Seats,"58,374 Kms",RJ02,First Owner,1197 cc,Manual,2018.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player,18.9 kmpl,1197 CC,81.86bhp,113.75nm,5,,Jaipur
0,Petrol,Hatchback,"31,733",Manual,2,2nd Owner,Hyundai,Hyundai Grand i10,2014,1542,Asta,₹ 4.09 Lakh,₹ 4.38 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2014,Third Party,Petrol,5 Seats,"31,733 Kms",RJ14,Second Owner,1197 cc,Manual,2014.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,Cd Player,18.9 kmpl,1197 CC,82bhp,114Nm,14,5,Jaipur
0,Diesel,Hatchback,"49,616",Manual,1,1st Owner,Maruti,Maruti Baleno,2019,3967,1.3 Zeta,₹ 7.59 Lakh,₹ 7.90 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2019,Zero Dep,Diesel,5 Seats,"49,616 Kms",RJ45,First Owner,1248 cc,Manual,2019.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player,27.39 kmpl,1248 CC,74bhp,190Nm,16,5,Jaipur
0,Petrol,Sedan,"70,000",Manual,1,1st Owner,Honda,Honda City,2018,5626,i-VTEC V,₹ 8.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2018,Third Party insurance,Petrol,5 Seats,"70,000 Kms",RJ45,First Owner,1497 cc,Manual,2018.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio,17.4 kmpl,1497 CC,117.6bhp,145Nm,15,5,Jaipur
0,Diesel,Sedan,"68,000",Manual,1,1st Owner,Maruti,Maruti Ciaz,2016,4012,ZDi Plus,₹ 6.70 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2016,Comprehensive,Diesel,5 Seats,"68,000 Kms",RJ45,First Owner,1248 cc,Manual,2016.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player,26.21 kmpl,1248 CC,88.5bhp,200Nm,16,5,Jaipur
0,Diesel,Sedan,"1,20,000",Manual,1,1st Owner,Tata,Tata Indigo,2011,2739,CR4,₹ 2 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2011,Third Party insurance,Diesel,5 Seats,"1,20,000 Kms",RJ14,First Owner,1396 cc,Manual,2011.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Manually Adjustable Exterior Rear View Mirror,Wheel Covers,Child Safety Locks,Halogen Headlamps,,23.57 kmpl,1396 CC,70bhp,140Nm,14,5,Jaipur
0,Petrol,SUV,"50,000",Manual,2,2nd Owner,Ford,Ford Ecosport,2015,885,1.5 Ti VCT MT Ambiente BSIV,₹ 6 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2015,Third Party insurance,Petrol,5 Seats,"50,000 Kms",RJ14,Second Owner,1499 cc,Manual,2015.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Centeral Locking,Power Door Locks,Radio,15.85 kmpl,1499 CC,110.4bhp,140Nm,5,,Jaipur
